"dataset","split","B","nodesize","method","mse","mae","lambda","lambda_naive","leaves","n_eff","n_train"
"boston",2,500,5,"SSRF-tuned",8.70997010774073,1.95813064030881,0.971057039355888,0.989314049516996,115.804,1.8008853440834,354
"boston",2,500,5,"GBM",8.49567751007129,2.0719742365728,0.971057039355888,0.989314049516996,115.804,1.8008853440834,354
"boston",2,500,5,"LassoRF",10.2611319405646,1.99662195119229,0.971057039355888,0.989314049516996,115.804,1.8008853440834,354
"boston",2,500,5,"LLF",12.4025768790733,2.17215195027454,0.971057039355888,0.989314049516996,115.804,1.8008853440834,354
"boston",3,5,5,"RF",13.6351524831871,2.5594100877193,0.977609221973349,0.991533209911333,115,1.83710196708662,354
"boston",3,5,5,"SSRF-JS",13.7107798035023,2.57163039353417,0.977609221973349,0.991533209911333,115,1.83710196708662,354
"boston",3,5,5,"SSRF",13.6690881105808,2.56878611145536,0.977609221973349,0.991533209911333,115,1.83710196708662,354
"boston",3,5,5,"SSRF-naive",13.6329289201978,2.56008789932719,0.977609221973349,0.991533209911333,115,1.83710196708662,354
"boston",3,10,5,"RF",14.319413456311,2.67477103269538,0.975902902443523,0.991447058009136,117.6,1.77440205908402,354
"boston",3,10,5,"SSRF-JS",15.0858941592381,2.7571170337144,0.975902902443523,0.991447058009136,117.6,1.77440205908402,354
"boston",3,10,5,"SSRF",15.1134490683981,2.75775104960314,0.975902902443523,0.991447058009136,117.6,1.77440205908402,354
"boston",3,10,5,"SSRF-naive",14.6244019056155,2.70560445058767,0.975902902443523,0.991447058009136,117.6,1.77440205908402,354
"boston",3,25,5,"RF",11.8316849127833,2.32835896873594,0.971627786730619,0.988831746122644,115.96,1.80147801155776,354
"boston",3,25,5,"SSRF-JS",11.8866249313776,2.33560075280626,0.971627786730619,0.988831746122644,115.96,1.80147801155776,354
"boston",3,25,5,"SSRF",11.8748326726574,2.33534319223351,0.971627786730619,0.988831746122644,115.96,1.80147801155776,354
"boston",3,25,5,"SSRF-naive",11.8348232028374,2.33020646597972,0.971627786730619,0.988831746122644,115.96,1.80147801155776,354
"boston",3,25,5,"RF-tuned",10.9071495095906,2.31734824561404,0.971627786730619,0.988831746122644,115.96,1.80147801155776,354
"boston",3,25,5,"SSRF-tuned",12.8168074003623,2.45068322296664,0.971627786730619,0.988831746122644,115.96,1.80147801155776,354
"boston",3,25,5,"GBM",10.7957308775542,2.44679667625712,0.971627786730619,0.988831746122644,115.96,1.80147801155776,354
"boston",3,25,5,"LassoRF",11.8306714151246,2.39247531328321,0.971627786730619,0.988831746122644,115.96,1.80147801155776,354
"boston",3,25,5,"LLF",11.6024490547846,2.34417329014778,0.971627786730619,0.988831746122644,115.96,1.80147801155776,354
"boston",3,100,5,"RF",16.9773654021757,2.40626377861177,0.972849928361573,0.989919154476346,116.4,1.78480445119911,354
"boston",3,100,5,"SSRF-JS",17.2161164754828,2.44497165750583,0.972849928361573,0.989919154476346,116.4,1.78480445119911,354
"boston",3,100,5,"SSRF",17.2199015625177,2.44607872417692,0.972849928361573,0.989919154476346,116.4,1.78480445119911,354
"boston",3,100,5,"SSRF-naive",17.0687334250358,2.42158693336951,0.972849928361573,0.989919154476346,116.4,1.78480445119911,354
"boston",3,100,5,"RF-tuned",15.68168209853,2.33810280591656,0.972849928361573,0.989919154476346,116.4,1.78480445119911,354
"boston",3,100,5,"SSRF-tuned",18.9188085563833,2.54397026772771,0.972849928361573,0.989919154476346,116.4,1.78480445119911,354
"boston",3,100,5,"GBM",18.1839009698414,2.5403032253127,0.972849928361573,0.989919154476346,116.4,1.78480445119911,354
"boston",3,100,5,"LassoRF",16.6649594399761,2.42402419509183,0.972849928361573,0.989919154476346,116.4,1.78480445119911,354
"boston",3,100,5,"LLF",15.7858960850225,2.4366708035794,0.972849928361573,0.989919154476346,116.4,1.78480445119911,354
"boston",3,500,5,"RF",21.5161555136314,2.57163462385001,0.976661999027415,0.991236337745741,114.89,1.81223538683319,354
"boston",3,500,5,"SSRF-JS",21.6893685904575,2.59279821046858,0.976661999027415,0.991236337745741,114.89,1.81223538683319,354
"boston",3,500,5,"SSRF",21.7560781190494,2.59580564652035,0.976661999027415,0.991236337745741,114.89,1.81223538683319,354
"boston",3,500,5,"SSRF-naive",21.6165969540801,2.58002655403444,0.976661999027415,0.991236337745741,114.89,1.81223538683319,354
"boston",3,500,5,"RF-tuned",22.0542621506604,2.63109741479768,0.976661999027415,0.991236337745741,114.89,1.81223538683319,354
"boston",3,500,5,"SSRF-tuned",21.7505324839417,2.6265395287569,0.976661999027415,0.991236337745741,114.89,1.81223538683319,354
"boston",3,500,5,"GBM",18.6679757094251,2.50952448080943,0.976661999027415,0.991236337745741,114.89,1.81223538683319,354
"boston",3,500,5,"LassoRF",21.1940904965098,2.56561083340979,0.976661999027415,0.991236337745741,114.89,1.81223538683319,354
"boston",3,500,5,"LLF",19.0506422554402,2.25102950632292,0.976661999027415,0.991236337745741,114.89,1.81223538683319,354
"boston",4,5,5,"RF",14.5191217315909,2.71380012531328,0.97261942816332,0.989811678740754,118.8,1.75443033672386,354
"boston",4,5,5,"SSRF-JS",14.6622875160011,2.76523484787436,0.97261942816332,0.989811678740754,118.8,1.75443033672386,354
"boston",4,5,5,"SSRF",14.6724250063418,2.76703796972827,0.97261942816332,0.989811678740754,118.8,1.75443033672386,354
"boston",4,5,5,"SSRF-naive",14.5667872278039,2.73321071335646,0.97261942816332,0.989811678740754,118.8,1.75443033672386,354
"boston",4,10,5,"RF",8.40459145097095,2.11489524291498,0.967043417972143,0.988290272200938,115.4,1.78614175305632,354
"boston",4,10,5,"SSRF-JS",8.92335423771152,2.17388821889417,0.967043417972143,0.988290272200938,115.4,1.78614175305632,354
"boston",4,10,5,"SSRF",8.91867778394575,2.17536683171254,0.967043417972143,0.988290272200938,115.4,1.78614175305632,354
"boston",4,10,5,"SSRF-naive",8.60363781663694,2.13674758639432,0.967043417972143,0.988290272200938,115.4,1.78614175305632,354
"boston",4,25,5,"RF",8.92694028942922,2.16050383065507,0.963820688084588,0.986428014543433,115.92,1.7861204316667,354
"boston",4,25,5,"SSRF-JS",9.71169533920214,2.24077370811677,0.963820688084588,0.986428014543433,115.92,1.7861204316667,354
"boston",4,25,5,"SSRF",9.70632346965805,2.24050702660098,0.963820688084588,0.986428014543433,115.92,1.7861204316667,354
"boston",4,25,5,"SSRF-naive",9.21876528550163,2.19038753368747,0.963820688084588,0.986428014543433,115.92,1.7861204316667,354
"boston",4,25,5,"RF-tuned",7.46887454678363,2.02281140350877,0.963820688084588,0.986428014543433,115.92,1.7861204316667,354
"boston",4,25,5,"SSRF-tuned",10.4077196652779,2.21397332579574,0.963820688084588,0.986428014543433,115.92,1.7861204316667,354
"boston",4,25,5,"GBM",10.6790464938478,2.36880007018787,0.963820688084588,0.986428014543433,115.92,1.7861204316667,354
"boston",4,25,5,"LassoRF",10.5285251937244,2.26056040100251,0.963820688084588,0.986428014543433,115.92,1.7861204316667,354
"boston",4,25,5,"LLF",7.78876676868579,1.97841030660462,0.963820688084588,0.986428014543433,115.92,1.7861204316667,354
"boston",4,100,5,"RF",10.5644185727136,2.39793937625927,0.970234863092389,0.989032286383628,115.36,1.80189392324355,354
"boston",4,100,5,"SSRF-JS",11.1928548037055,2.47106929666385,0.970234863092389,0.989032286383628,115.36,1.80189392324355,354
"boston",4,100,5,"SSRF",11.1952594013827,2.47073605800387,0.970234863092389,0.989032286383628,115.36,1.80189392324355,354
"boston",4,100,5,"SSRF-naive",10.8132701972204,2.42748946695867,0.970234863092389,0.989032286383628,115.36,1.80189392324355,354
"boston",4,100,5,"RF-tuned",9.87355849491227,2.33024385964912,0.970234863092389,0.989032286383628,115.36,1.80189392324355,354
"boston",4,100,5,"SSRF-tuned",10.0325372821846,2.33545236158736,0.970234863092389,0.989032286383628,115.36,1.80189392324355,354
"boston",4,100,5,"GBM",11.0713074664841,2.46806545960161,0.970234863092389,0.989032286383628,115.36,1.80189392324355,354
"boston",4,100,5,"LassoRF",10.850135792894,2.44391187011819,0.970234863092389,0.989032286383628,115.36,1.80189392324355,354
"boston",4,100,5,"LLF",13.34159496903,2.64403329060881,0.970234863092389,0.989032286383628,115.36,1.80189392324355,354
"boston",4,500,5,"RF",11.7658402113603,2.18650514306358,0.971217350990038,0.989299249732891,116.152,1.7940697251415,354
"boston",4,500,5,"SSRF-JS",12.1126572942033,2.22038911765015,0.971217350990038,0.989299249732891,116.152,1.7940697251415,354
"boston",4,500,5,"SSRF",12.1390933315993,2.22027629429292,0.971217350990038,0.989299249732891,116.152,1.7940697251415,354
"boston",4,500,5,"SSRF-naive",11.913350909326,2.19890943004195,0.971217350990038,0.989299249732891,116.152,1.7940697251415,354
"boston",4,500,5,"RF-tuned",11.0102140141293,2.14674244047619,0.971217350990038,0.989299249732891,116.152,1.7940697251415,354
"boston",4,500,5,"SSRF-tuned",11.1544747481156,2.17646475365946,0.971217350990038,0.989299249732891,116.152,1.7940697251415,354
"boston",4,500,5,"GBM",11.1649132974623,2.29861655180498,0.971217350990038,0.989299249732891,116.152,1.7940697251415,354
"boston",4,500,5,"LassoRF",11.556222741106,2.19654284594282,0.971217350990038,0.989299249732891,116.152,1.7940697251415,354
"boston",4,500,5,"LLF",8.974072267378,2.04277162354188,0.971217350990038,0.989299249732891,116.152,1.7940697251415,354
"boston",5,5,5,"RF",21.4585145877193,2.58659210526316,0.983600757892712,0.994181447236353,115,1.8074662231324,354
"boston",5,5,5,"SSRF-JS",21.5044347773394,2.6106565942516,0.983600757892712,0.994181447236353,115,1.8074662231324,354
"boston",5,5,5,"SSRF",21.5125652794779,2.61027376381544,0.983600757892712,0.994181447236353,115,1.8074662231324,354
"boston",5,5,5,"SSRF-naive",21.4978743606313,2.59769765109559,0.983600757892712,0.994181447236353,115,1.8074662231324,354
"boston",5,10,5,"RF",15.8793822218583,2.78282829676493,0.973134510715061,0.989826191411168,116.2,1.80124558042448,354
"boston",5,10,5,"SSRF-JS",16.0834049865365,2.81639604768895,0.973134510715061,0.989826191411168,116.2,1.80124558042448,354
"boston",5,10,5,"SSRF",16.1229765333737,2.82109690425657,0.973134510715061,0.989826191411168,116.2,1.80124558042448,354
"boston",5,10,5,"SSRF-naive",16.0043076146771,2.80008744015335,0.973134510715061,0.989826191411168,116.2,1.80124558042448,354
"boston",5,25,5,"RF",16.1669783399509,2.57969062002669,0.975767106303277,0.990761543085634,113.72,1.83820001354127,354
"boston",5,25,5,"SSRF-JS",16.3849761235113,2.61019899708429,0.975767106303277,0.990761543085634,113.72,1.83820001354127,354
"boston",5,25,5,"SSRF",16.3358486794603,2.60599666943849,0.975767106303277,0.990761543085634,113.72,1.83820001354127,354
"boston",5,25,5,"SSRF-naive",16.232425722487,2.59007759454163,0.975767106303277,0.990761543085634,113.72,1.83820001354127,354
"boston",5,25,5,"RF-tuned",12.8744463149123,2.35094561403509,0.975767106303277,0.990761543085634,113.72,1.83820001354127,354
"boston",5,25,5,"SSRF-tuned",13.7757761650138,2.41563109180177,0.975767106303277,0.990761543085634,113.72,1.83820001354127,354
"boston",5,25,5,"GBM",13.982346966992,2.55154016814815,0.975767106303277,0.990761543085634,113.72,1.83820001354127,354
"boston",5,25,5,"LassoRF",11.7625138095058,2.36750820422268,0.975767106303277,0.990761543085634,113.72,1.83820001354127,354
"boston",5,25,5,"LLF",16.2102919079649,2.27032535823804,0.975767106303277,0.990761543085634,113.72,1.83820001354127,354
"boston",5,100,5,"RF",9.48942944401171,2.27502896995225,0.972558932226498,0.989513257795973,115.55,1.80479138343508,354
"boston",5,100,5,"SSRF-JS",9.8596842974055,2.32678995230479,0.972558932226498,0.989513257795973,115.55,1.80479138343508,354
"boston",5,100,5,"SSRF",9.86084000047783,2.32600696577697,0.972558932226498,0.989513257795973,115.55,1.80479138343508,354
"boston",5,100,5,"SSRF-naive",9.63472800933865,2.29585318693848,0.972558932226498,0.989513257795973,115.55,1.80479138343508,354
"boston",5,100,5,"RF-tuned",9.89994378695153,2.2349358825514,0.972558932226498,0.989513257795973,115.55,1.80479138343508,354
"boston",5,100,5,"SSRF-tuned",10.7152350683693,2.32139653151963,0.972558932226498,0.989513257795973,115.55,1.80479138343508,354
"boston",5,100,5,"GBM",11.9720000225619,2.48815874349213,0.972558932226498,0.989513257795973,115.55,1.80479138343508,354
"boston",5,100,5,"LassoRF",9.43018747210332,2.22998663151411,0.972558932226498,0.989513257795973,115.55,1.80479138343508,354
"boston",5,100,5,"LLF",9.40946219679081,2.15112271999527,0.972558932226498,0.989513257795973,115.55,1.80479138343508,354
"boston",5,500,5,"RF",21.8268291995261,2.73132786185793,0.973851732460691,0.990291762629137,116.238,1.79228921941127,354
"boston",5,500,5,"SSRF-JS",22.5862193539644,2.79216789480174,0.973851732460691,0.990291762629137,116.238,1.79228921941127,354
"boston",5,500,5,"SSRF",22.6668928945597,2.79361127837789,0.973851732460691,0.990291762629137,116.238,1.79228921941127,354
"boston",5,500,5,"SSRF-naive",22.1739199176477,2.75579761196129,0.973851732460691,0.990291762629137,116.238,1.79228921941127,354
"boston",5,500,5,"RF-tuned",17.7445328101152,2.51722488774019,0.973851732460691,0.990291762629137,116.238,1.79228921941127,354
"boston",5,500,5,"SSRF-tuned",18.2459518344356,2.56757052330645,0.973851732460691,0.990291762629137,116.238,1.79228921941127,354
"boston",5,500,5,"GBM",13.9539184586642,2.26338262738523,0.973851732460691,0.990291762629137,116.238,1.79228921941127,354
"boston",5,500,5,"LassoRF",21.2046132891823,2.69516230031755,0.973851732460691,0.990291762629137,116.238,1.79228921941127,354
"boston",5,500,5,"LLF",17.0938080861405,2.59570684511154,0.973851732460691,0.990291762629137,116.238,1.79228921941127,354
"boston",6,5,5,"RF",22.4056284367466,3.1176484962406,0.96839320669458,0.989043509515064,114,1.78520341646657,354
"boston",6,5,5,"SSRF-JS",22.453963091355,3.12609309275692,0.96839320669458,0.989043509515064,114,1.78520341646657,354
"boston",6,5,5,"SSRF",22.4539062419556,3.12703137199133,0.96839320669458,0.989043509515064,114,1.78520341646657,354
"boston",6,5,5,"SSRF-naive",22.3509000064692,3.1173590024025,0.96839320669458,0.989043509515064,114,1.78520341646657,354
"boston",6,10,5,"RF",11.2089318771719,2.25437171052632,0.976950117101766,0.991206217673394,114.8,1.81221520704369,354
"boston",6,10,5,"SSRF-JS",11.5955895353726,2.29017037356773,0.976950117101766,0.991206217673394,114.8,1.81221520704369,354
"boston",6,10,5,"SSRF",11.6217067675834,2.29256784027048,0.976950117101766,0.991206217673394,114.8,1.81221520704369,354
"boston",6,10,5,"SSRF-naive",11.3807217382547,2.268498101928,0.976950117101766,0.991206217673394,114.8,1.81221520704369,354
"boston",6,25,5,"RF",7.30381771646785,1.94779139863548,0.968752726150348,0.988515195439513,115.76,1.7898926196712,354
"boston",6,25,5,"SSRF-JS",7.58374735910487,1.99161345175257,0.968752726150348,0.988515195439513,115.76,1.7898926196712,354
"boston",6,25,5,"SSRF",7.56110314437035,1.98767248565428,0.968752726150348,0.988515195439513,115.76,1.7898926196712,354
"boston",6,25,5,"SSRF-naive",7.38344286297245,1.96163782928507,0.968752726150348,0.988515195439513,115.76,1.7898926196712,354
"boston",6,25,5,"RF-tuned",6.48379371052632,1.83059210526316,0.968752726150348,0.988515195439513,115.76,1.7898926196712,354
"boston",6,25,5,"SSRF-tuned",6.67059529399942,1.8500809107107,0.968752726150348,0.988515195439513,115.76,1.7898926196712,354
"boston",6,25,5,"GBM",8.58499099860662,2.18407981072025,0.968752726150348,0.988515195439513,115.76,1.7898926196712,354
"boston",6,25,5,"LassoRF",7.57153821497969,2.01172662869294,0.968752726150348,0.988515195439513,115.76,1.7898926196712,354
"boston",6,25,5,"LLF",7.98209130899512,1.96072625578274,0.968752726150348,0.988515195439513,115.76,1.7898926196712,354
"boston",6,100,5,"RF",17.2996708393323,2.30350125074715,0.974350207155717,0.990279351060344,117.23,1.79039833792484,354
"boston",6,100,5,"SSRF-JS",17.6052553577195,2.35426729509782,0.974350207155717,0.990279351060344,117.23,1.79039833792484,354
"boston",6,100,5,"SSRF",17.6055068590294,2.3535472441616,0.974350207155717,0.990279351060344,117.23,1.79039833792484,354
"boston",6,100,5,"SSRF-naive",17.422918826935,2.32402195259791,0.974350207155717,0.990279351060344,117.23,1.79039833792484,354
"boston",6,100,5,"RF-tuned",17.5246799638158,2.40415131578948,0.974350207155717,0.990279351060344,117.23,1.79039833792484,354
"boston",6,100,5,"SSRF-tuned",16.4517678581732,2.37552097860971,0.974350207155717,0.990279351060344,117.23,1.79039833792484,354
"boston",6,100,5,"GBM",17.7826392302265,2.71167440234534,0.974350207155717,0.990279351060344,117.23,1.79039833792484,354
"boston",6,100,5,"LassoRF",16.3706702804234,2.31604135030596,0.974350207155717,0.990279351060344,117.23,1.79039833792484,354
"boston",6,100,5,"LLF",11.5830017108131,2.27415169447887,0.974350207155717,0.990279351060344,117.23,1.79039833792484,354
"boston",6,500,5,"RF",13.5006991403109,2.54501479546089,0.972396433462744,0.989689117184331,115.794,1.80018202787782,354
"boston",6,500,5,"SSRF-JS",14.1560356526563,2.63097064742385,0.972396433462744,0.989689117184331,115.794,1.80018202787782,354
"boston",6,500,5,"SSRF",14.1368224738781,2.62896928451427,0.972396433462744,0.989689117184331,115.794,1.80018202787782,354
"boston",6,500,5,"SSRF-naive",13.7514934225457,2.57851845646269,0.972396433462744,0.989689117184331,115.794,1.80018202787782,354
"boston",6,500,5,"RF-tuned",13.9312630792976,2.57185269895648,0.972396433462744,0.989689117184331,115.794,1.80018202787782,354
"boston",6,500,5,"SSRF-tuned",14.6441937138316,2.65308872981819,0.972396433462744,0.989689117184331,115.794,1.80018202787782,354
"boston",6,500,5,"GBM",12.8142284433641,2.60559935503116,0.972396433462744,0.989689117184331,115.794,1.80018202787782,354
"boston",6,500,5,"LassoRF",13.8555147774501,2.59193770912025,0.972396433462744,0.989689117184331,115.794,1.80018202787782,354
"boston",6,500,5,"LLF",12.2985560274075,2.36901825749534,0.972396433462744,0.989689117184331,115.794,1.80018202787782,354
"boston",7,5,5,"RF",12.839666587101,2.53363711361738,0.969098777893424,0.987411157574557,114,1.85962017663996,354
"boston",7,5,5,"SSRF-JS",13.031120223894,2.54271856707834,0.969098777893424,0.987411157574557,114,1.85962017663996,354
"boston",7,5,5,"SSRF",13.039592797578,2.53241452325167,0.969098777893424,0.987411157574557,114,1.85962017663996,354
"boston",7,5,5,"SSRF-naive",12.8795102390787,2.53070437548619,0.969098777893424,0.987411157574557,114,1.85962017663996,354
"boston",7,10,5,"RF",11.7993008380928,2.4946899954628,0.962887810027223,0.98608590563406,114.6,1.80171563482006,354
"boston",7,10,5,"SSRF-JS",12.1511094972873,2.56216649715866,0.962887810027223,0.98608590563406,114.6,1.80171563482006,354
"boston",7,10,5,"SSRF",12.0617848272532,2.54939221047409,0.962887810027223,0.98608590563406,114.6,1.80171563482006,354
"boston",7,10,5,"SSRF-naive",11.8891875289323,2.51630221902697,0.962887810027223,0.98608590563406,114.6,1.80171563482006,354
"boston",7,25,5,"RF",15.7839492919593,2.73766074502479,0.981024527176294,0.993238737521575,114.44,1.81342425245213,354
"boston",7,25,5,"SSRF-JS",16.1071116499897,2.78281886947807,0.981024527176294,0.993238737521575,114.44,1.81342425245213,354
"boston",7,25,5,"SSRF",16.1387915359042,2.78298810959865,0.981024527176294,0.993238737521575,114.44,1.81342425245213,354
"boston",7,25,5,"SSRF-naive",15.9148325074583,2.75439046891406,0.981024527176294,0.993238737521575,114.44,1.81342425245213,354
"boston",7,25,5,"RF-tuned",15.1171622507602,2.66790438596491,0.981024527176294,0.993238737521575,114.44,1.81342425245213,354
"boston",7,25,5,"SSRF-tuned",15.6505575398837,2.75465592994647,0.981024527176294,0.993238737521575,114.44,1.81342425245213,354
"boston",7,25,5,"GBM",13.1161819053261,2.65223383747609,0.981024527176294,0.993238737521575,114.44,1.81342425245213,354
"boston",7,25,5,"LassoRF",15.7721555965374,2.75123553533455,0.981024527176294,0.993238737521575,114.44,1.81342425245213,354
"boston",7,25,5,"LLF",15.144503080044,2.64266083866911,0.981024527176294,0.993238737521575,114.44,1.81342425245213,354
"boston",7,100,5,"RF",15.8000751550159,2.4746619842757,0.972672595031935,0.98990518253547,115.3,1.79680273803541,354
"boston",7,100,5,"SSRF-JS",16.2475627935179,2.50098314585934,0.972672595031935,0.98990518253547,115.3,1.79680273803541,354
"boston",7,100,5,"SSRF",16.299410562526,2.50054746879434,0.972672595031935,0.98990518253547,115.3,1.79680273803541,354
"boston",7,100,5,"SSRF-naive",15.9917630860668,2.48279891322369,0.972672595031935,0.98990518253547,115.3,1.79680273803541,354
"boston",7,100,5,"RF-tuned",14.0780907672533,2.46104572368421,0.972672595031935,0.98990518253547,115.3,1.79680273803541,354
"boston",7,100,5,"SSRF-tuned",15.2020845016813,2.50014053719255,0.972672595031935,0.98990518253547,115.3,1.79680273803541,354
"boston",7,100,5,"GBM",14.5225252459963,2.52559294510765,0.972672595031935,0.98990518253547,115.3,1.79680273803541,354
"boston",7,100,5,"LassoRF",14.7246942572522,2.48153926039286,0.972672595031935,0.98990518253547,115.3,1.79680273803541,354
"boston",7,100,5,"LLF",11.2547646712846,2.21715572546253,0.972672595031935,0.98990518253547,115.3,1.79680273803541,354
"boston",7,500,5,"RF",14.7457690967762,2.33562326859077,0.973761693820687,0.99015257431079,115.362,1.80868371057017,354
"boston",7,500,5,"SSRF-JS",15.0151184563938,2.38928567625962,0.973761693820687,0.99015257431079,115.362,1.80868371057017,354
"boston",7,500,5,"SSRF",15.0407324699112,2.38995180633949,0.973761693820687,0.99015257431079,115.362,1.80868371057017,354
"boston",7,500,5,"SSRF-naive",14.8631261976508,2.35740320693726,0.973761693820687,0.99015257431079,115.362,1.80868371057017,354
"boston",7,500,5,"RF-tuned",13.7721209751479,2.25635798872181,0.973761693820687,0.99015257431079,115.362,1.80868371057017,354
"boston",7,500,5,"SSRF-tuned",13.7557985249798,2.27997937303146,0.973761693820687,0.99015257431079,115.362,1.80868371057017,354
"boston",7,500,5,"GBM",16.6614903480716,2.36851335768305,0.973761693820687,0.99015257431079,115.362,1.80868371057017,354
"boston",7,500,5,"LassoRF",14.2093737613204,2.29508129423927,0.973761693820687,0.99015257431079,115.362,1.80868371057017,354
"boston",7,500,5,"LLF",21.2943495931369,2.35354618751445,0.973761693820687,0.99015257431079,115.362,1.80868371057017,354
"boston",8,5,5,"RF",12.6377968788174,2.52598245614035,0.969029572044606,0.988628393299983,115,1.81653009769983,354
"boston",8,5,5,"SSRF-JS",13.0728976439952,2.57852231244202,0.969029572044606,0.988628393299983,115,1.81653009769983,354
"boston",8,5,5,"SSRF",13.1315223354007,2.58235905411879,0.969029572044606,0.988628393299983,115,1.81653009769983,354
"boston",8,5,5,"SSRF-naive",12.8124583403568,2.54927145762901,0.969029572044606,0.988628393299983,115,1.81653009769983,354
"boston",8,10,5,"RF",13.3209494565289,2.40743169894476,0.970309431104518,0.989033695645107,118.3,1.78680086145371,354
"boston",8,10,5,"SSRF-JS",13.602571902339,2.43331833972816,0.970309431104518,0.989033695645107,118.3,1.78680086145371,354
"boston",8,10,5,"SSRF",13.6131985626772,2.43073221576296,0.970309431104518,0.989033695645107,118.3,1.78680086145371,354
"boston",8,10,5,"SSRF-naive",13.4461280137786,2.41565696212204,0.970309431104518,0.989033695645107,118.3,1.78680086145371,354
"boston",8,25,5,"RF",10.0701985450855,2.238433789018,0.972757367167415,0.989905820502544,117.16,1.78516848934976,354
"boston",8,25,5,"SSRF-JS",10.6078913176617,2.30566177591603,0.972757367167415,0.989905820502544,117.16,1.78516848934976,354
"boston",8,25,5,"SSRF",10.6515354381294,2.30949424728946,0.972757367167415,0.989905820502544,117.16,1.78516848934976,354
"boston",8,25,5,"SSRF-naive",10.2993324738459,2.26579164133035,0.972757367167415,0.989905820502544,117.16,1.78516848934976,354
"boston",8,25,5,"RF-tuned",9.14129324450969,2.28783543637319,0.972757367167415,0.989905820502544,117.16,1.78516848934976,354
"boston",8,25,5,"SSRF-tuned",11.9759417688272,2.532404462494,0.972757367167415,0.989905820502544,117.16,1.78516848934976,354
"boston",8,25,5,"GBM",11.7078848679829,2.642644059305,0.972757367167415,0.989905820502544,117.16,1.78516848934976,354
"boston",8,25,5,"LassoRF",10.392491753468,2.38729287047991,0.972757367167415,0.989905820502544,117.16,1.78516848934976,354
"boston",8,25,5,"LLF",9.44375707161972,2.29426517033416,0.972757367167415,0.989905820502544,117.16,1.78516848934976,354
"boston",8,100,5,"RF",8.45981383396124,2.08026759226032,0.971215743320766,0.98931697748516,115.43,1.8092252862575,354
"boston",8,100,5,"SSRF-JS",8.86434835528309,2.12634018409324,0.971215743320766,0.98931697748516,115.43,1.8092252862575,354
"boston",8,100,5,"SSRF",8.88445308489979,2.12844059746881,0.971215743320766,0.98931697748516,115.43,1.8092252862575,354
"boston",8,100,5,"SSRF-naive",8.62149919896705,2.09963462407771,0.971215743320766,0.98931697748516,115.43,1.8092252862575,354
"boston",8,100,5,"RF-tuned",9.14829770539474,2.13249605263158,0.971215743320766,0.98931697748516,115.43,1.8092252862575,354
"boston",8,100,5,"SSRF-tuned",9.00958489778061,2.09490385550795,0.971215743320766,0.98931697748516,115.43,1.8092252862575,354
"boston",8,100,5,"GBM",10.4963243686875,2.21022947577838,0.971215743320766,0.98931697748516,115.43,1.8092252862575,354
"boston",8,100,5,"LassoRF",8.58866186854965,2.14183092447696,0.971215743320766,0.98931697748516,115.43,1.8092252862575,354
"boston",8,100,5,"LLF",15.2847205862656,2.32767427506844,0.971215743320766,0.98931697748516,115.43,1.8092252862575,354
"boston",8,500,5,"RF",7.55740664182708,1.98458879803574,0.973040691905619,0.989583932367225,114.85,1.81468664266726,354
"boston",8,500,5,"SSRF-JS",7.74498596952404,2.00147760699476,0.973040691905619,0.989583932367225,114.85,1.81468664266726,354
"boston",8,500,5,"SSRF",7.75034017757668,2.00161383632154,0.973040691905619,0.989583932367225,114.85,1.81468664266726,354
"boston",8,500,5,"SSRF-naive",7.62881971849949,1.99034905992875,0.973040691905619,0.989583932367225,114.85,1.81468664266726,354
"boston",8,500,5,"RF-tuned",6.98569289680236,1.9299124800638,0.973040691905619,0.989583932367225,114.85,1.81468664266726,354
"boston",8,500,5,"SSRF-tuned",7.01591609403301,1.91431918366993,0.973040691905619,0.989583932367225,114.85,1.81468664266726,354
"boston",8,500,5,"GBM",7.5325367228032,2.18807014200576,0.973040691905619,0.989583932367225,114.85,1.81468664266726,354
"boston",8,500,5,"LassoRF",7.5356409110301,1.9952467713201,0.973040691905619,0.989583932367225,114.85,1.81468664266726,354
"boston",8,500,5,"LLF",7.03906002523201,1.85884528398397,0.973040691905619,0.989583932367225,114.85,1.81468664266726,354
"boston",9,5,5,"RF",20.2377613278908,2.97130754917597,0.977407825001741,0.991765423201889,115.6,1.79352952179331,354
"boston",9,5,5,"SSRF-JS",20.0795962330379,2.9737428524198,0.977407825001741,0.991765423201889,115.6,1.79352952179331,354
"boston",9,5,5,"SSRF",20.1909014728306,2.97656253100299,0.977407825001741,0.991765423201889,115.6,1.79352952179331,354
"boston",9,5,5,"SSRF-naive",20.1699998920711,2.96937248518299,0.977407825001741,0.991765423201889,115.6,1.79352952179331,354
"boston",9,10,5,"RF",12.1569505312319,2.13195904120639,0.966141170998443,0.986777313530871,115.8,1.80912660799249,354
"boston",9,10,5,"SSRF-JS",12.3224259932387,2.17778830918098,0.966141170998443,0.986777313530871,115.8,1.80912660799249,354
"boston",9,10,5,"SSRF",12.2708423658805,2.16571754655458,0.966141170998443,0.986777313530871,115.8,1.80912660799249,354
"boston",9,10,5,"SSRF-naive",12.1749730730941,2.14475608918968,0.966141170998443,0.986777313530871,115.8,1.80912660799249,354
