experiment,dgp,n,p,B,min_leaf,rep,method,mse,mse_true
equivalence,dgp3,600,10,150,5,3,RF,1.0613393795983808,0.036072942190059354
equivalence,dgp3,600,10,150,5,3,SSRF-JS,1.072865022579149,0.04206972610271964
equivalence,dgp3,600,10,250,5,3,RF,1.0594320971972069,0.034100125141525536
equivalence,dgp3,600,10,250,5,3,SSRF-JS,1.0711059903190938,0.040212945265823995
equivalence,dgp3,600,10,400,5,3,RF,1.0596858335818924,0.03335137557444957
equivalence,dgp3,600,10,400,5,3,SSRF-JS,1.07177502724559,0.04013711837469221
equivalence,dgp3,600,10,600,5,3,RF,1.0606395877439527,0.03309750961695378
equivalence,dgp3,600,10,600,5,3,SSRF-JS,1.072583845089034,0.039963190024112014
equivalence,dgp3,600,10,5,5,4,RF,1.511614664482591,0.15153129894584802
equivalence,dgp3,600,10,5,5,4,SSRF-JS,1.480614643397276,0.12576462578262215
equivalence,dgp3,600,10,10,5,4,RF,1.4464106220306057,0.09543365161139258
equivalence,dgp3,600,10,10,5,4,SSRF-JS,1.4329682657491942,0.08606726327359973
equivalence,dgp3,600,10,15,5,4,RF,1.4136589239432311,0.07989256497863799
equivalence,dgp3,600,10,15,5,4,SSRF-JS,1.411784189144869,0.07846617498590244
equivalence,dgp3,600,10,25,5,4,RF,1.3876936354818155,0.06405958617893137
equivalence,dgp3,600,10,25,5,4,SSRF-JS,1.3915826429159595,0.06664224255949606
equivalence,dgp3,600,10,40,5,4,RF,1.3825130460847632,0.0556975375909331
equivalence,dgp3,600,10,40,5,4,SSRF-JS,1.3877038813716123,0.060350148154225146
equivalence,dgp3,600,10,50,5,4,RF,1.3779273412485566,0.05397930602324859
equivalence,dgp3,600,10,50,5,4,SSRF-JS,1.384284531302263,0.059402357542703205
equivalence,dgp3,600,10,60,5,4,RF,1.373714890953365,0.050949673235878484
equivalence,dgp3,600,10,60,5,4,SSRF-JS,1.3809762253689597,0.05709321140242982
equivalence,dgp3,600,10,100,5,4,RF,1.371420901992407,0.04956532829319938
equivalence,dgp3,600,10,100,5,4,SSRF-JS,1.3797194107214739,0.05667791025408764
equivalence,dgp3,600,10,150,5,4,RF,1.3725047646380863,0.048339822146509295
equivalence,dgp3,600,10,150,5,4,SSRF-JS,1.3807431477271106,0.05578748081969422
equivalence,dgp3,600,10,250,5,4,RF,1.3719949034179428,0.04612977233285916
equivalence,dgp3,600,10,250,5,4,SSRF-JS,1.3795670344812698,0.053232794048726266
equivalence,dgp3,600,10,400,5,4,RF,1.3703315602800228,0.044659094865209026
equivalence,dgp3,600,10,400,5,4,SSRF-JS,1.3784307881397362,0.05228002203310608
equivalence,dgp3,600,10,600,5,4,RF,1.3699646713644027,0.04456011309542356
equivalence,dgp3,600,10,600,5,4,SSRF-JS,1.378176239761219,0.05218932800985897
equivalence,dgp3,600,10,5,5,5,RF,1.372116301777587,0.23313723078527687
equivalence,dgp3,600,10,5,5,5,SSRF-JS,1.2702475212156386,0.14336626449442205
equivalence,dgp3,600,10,10,5,5,RF,1.2995316311568328,0.1535575377207345
equivalence,dgp3,600,10,10,5,5,SSRF-JS,1.2267466605044177,0.09849655907249644
equivalence,dgp3,600,10,15,5,5,RF,1.2625405404274934,0.12828099401194823
equivalence,dgp3,600,10,15,5,5,SSRF-JS,1.2022813893027533,0.08315718951354178
equivalence,dgp3,600,10,25,5,5,RF,1.2366726841665647,0.09790989105122588
equivalence,dgp3,600,10,25,5,5,SSRF-JS,1.1948695775443419,0.073184751258929
equivalence,dgp3,600,10,40,5,5,RF,1.2080622288034213,0.0803572141702493
equivalence,dgp3,600,10,40,5,5,SSRF-JS,1.1842359653273995,0.06965828740949533
equivalence,dgp3,600,10,50,5,5,RF,1.2064615717895049,0.0769333112847745
equivalence,dgp3,600,10,50,5,5,SSRF-JS,1.184058659829991,0.06911997925730197
equivalence,dgp3,600,10,60,5,5,RF,1.1988683096638437,0.07262690598300955
equivalence,dgp3,600,10,60,5,5,SSRF-JS,1.1805820973072387,0.0677975731735482
equivalence,dgp3,600,10,100,5,5,RF,1.1867744095530657,0.06860488126770169
equivalence,dgp3,600,10,100,5,5,SSRF-JS,1.175572453738981,0.068452041880531
equivalence,dgp3,600,10,150,5,5,RF,1.1807374494793776,0.06714529841959166
equivalence,dgp3,600,10,150,5,5,SSRF-JS,1.1723729107743193,0.06864327841981185
equivalence,dgp3,600,10,250,5,5,RF,1.1820068554754841,0.06384899295819176
equivalence,dgp3,600,10,250,5,5,SSRF-JS,1.1740957738077187,0.06727594632181395
equivalence,dgp3,600,10,400,5,5,RF,1.1799310370472347,0.06153364773056905
equivalence,dgp3,600,10,400,5,5,SSRF-JS,1.1735160935106026,0.06672384272554231
equivalence,dgp3,600,10,600,5,5,RF,1.179742840127393,0.061360105975637506
equivalence,dgp3,600,10,600,5,5,SSRF-JS,1.1726370487981557,0.06581059838740856
equivalence,dgp3,600,10,5,5,6,RF,1.0358855032013,0.17945163799349878
equivalence,dgp3,600,10,5,5,6,SSRF-JS,0.9756365267892049,0.12403361190918713
equivalence,dgp3,600,10,10,5,6,RF,0.9686548627205709,0.12265072752184758
equivalence,dgp3,600,10,10,5,6,SSRF-JS,0.9349361965706205,0.0916410576099061
equivalence,dgp3,600,10,15,5,6,RF,0.9322022203573309,0.0894123659643008
equivalence,dgp3,600,10,15,5,6,SSRF-JS,0.9100924464537937,0.0692407940580305
equivalence,dgp3,600,10,25,5,6,RF,0.9052356508477405,0.07120681601026599
equivalence,dgp3,600,10,25,5,6,SSRF-JS,0.8907243514234258,0.055997893482614025
equivalence,dgp3,600,10,40,5,6,RF,0.886991124197734,0.060485688542236286
equivalence,dgp3,600,10,40,5,6,SSRF-JS,0.8809924321741388,0.05185663404118159
equivalence,dgp3,600,10,50,5,6,RF,0.8861160080845615,0.05797995424390858
equivalence,dgp3,600,10,50,5,6,SSRF-JS,0.8797318799684258,0.049355491836533844
equivalence,dgp3,600,10,60,5,6,RF,0.886460982483459,0.05693196292546004
equivalence,dgp3,600,10,60,5,6,SSRF-JS,0.8798354012459407,0.048362853114124915
equivalence,dgp3,600,10,100,5,6,RF,0.8840732788370415,0.049789414863178345
equivalence,dgp3,600,10,100,5,6,SSRF-JS,0.8799561404155601,0.044942300389434336
equivalence,dgp3,600,10,150,5,6,RF,0.8815239094644141,0.04786326243107343
equivalence,dgp3,600,10,150,5,6,SSRF-JS,0.8783828993213595,0.043957418814090404
equivalence,dgp3,600,10,250,5,6,RF,0.8812148822958211,0.04545068904235914
equivalence,dgp3,600,10,250,5,6,SSRF-JS,0.878722833139675,0.04278713135461343
equivalence,dgp3,600,10,400,5,6,RF,0.8800754088402909,0.04325280994145503
equivalence,dgp3,600,10,400,5,6,SSRF-JS,0.8786411841438864,0.041911737530304596
equivalence,dgp3,600,10,600,5,6,RF,0.8802269202797458,0.04259635006291543
equivalence,dgp3,600,10,600,5,6,SSRF-JS,0.8794355032842276,0.04214934151555385
equivalence,dgp3,600,10,5,5,7,RF,1.0013702633789416,0.1951792828408789
equivalence,dgp3,600,10,5,5,7,SSRF-JS,0.9363955434591118,0.12389893289709407
equivalence,dgp3,600,10,10,5,7,RF,0.9404593291530178,0.12130098623362191
equivalence,dgp3,600,10,10,5,7,SSRF-JS,0.9082151005655569,0.08516352678886405
equivalence,dgp3,600,10,15,5,7,RF,0.9163293139694751,0.09491537702252374
equivalence,dgp3,600,10,15,5,7,SSRF-JS,0.8962835331706257,0.0714993733660334
equivalence,dgp3,600,10,25,5,7,RF,0.8951891208560834,0.0752768807236208
equivalence,dgp3,600,10,25,5,7,SSRF-JS,0.8842126548325447,0.06029473514544797
equivalence,dgp3,600,10,40,5,7,RF,0.8881036490259807,0.06383802204431008
equivalence,dgp3,600,10,40,5,7,SSRF-JS,0.8808272912446672,0.05377295115458628
equivalence,dgp3,600,10,50,5,7,RF,0.8920191712696224,0.05961948528027577
equivalence,dgp3,600,10,50,5,7,SSRF-JS,0.8845838846245936,0.05133979211784132
equivalence,dgp3,600,10,60,5,7,RF,0.8918560534347216,0.057353646503954754
equivalence,dgp3,600,10,60,5,7,SSRF-JS,0.8843523964336173,0.049525130486236836
equivalence,dgp3,600,10,100,5,7,RF,0.8857972723913373,0.05140004637626487
equivalence,dgp3,600,10,100,5,7,SSRF-JS,0.8812363472928076,0.04642873252944465
equivalence,dgp3,600,10,150,5,7,RF,0.8793405223599624,0.047930707890055366
equivalence,dgp3,600,10,150,5,7,SSRF-JS,0.8772355987189254,0.044550462652140806
equivalence,dgp3,600,10,250,5,7,RF,0.878312375315335,0.04446107267111546
equivalence,dgp3,600,10,250,5,7,SSRF-JS,0.8769254192674388,0.042418900779397486
equivalence,dgp3,600,10,400,5,7,RF,0.8792893716513045,0.043510614674115024
equivalence,dgp3,600,10,400,5,7,SSRF-JS,0.8773588486243679,0.04140772362077308
equivalence,dgp3,600,10,600,5,7,RF,0.8796558523570827,0.04350768754429956
equivalence,dgp3,600,10,600,5,7,SSRF-JS,0.8772148890025904,0.04098593261019443
equivalence,dgp3,600,10,5,5,8,RF,0.8919542972008739,0.13924428673494693
equivalence,dgp3,600,10,5,5,8,SSRF-JS,0.8544273569547582,0.10015371580708457
equivalence,dgp3,600,10,10,5,8,RF,0.8599260625306466,0.09343228299956086
equivalence,dgp3,600,10,10,5,8,SSRF-JS,0.8384330237993142,0.07353649284462574
equivalence,dgp3,600,10,15,5,8,RF,0.8561887219297593,0.08854962571928496
equivalence,dgp3,600,10,15,5,8,SSRF-JS,0.8379212530287701,0.07241000158356527
equivalence,dgp3,600,10,25,5,8,RF,0.8305694492092589,0.07093308038492784
equivalence,dgp3,600,10,25,5,8,SSRF-JS,0.8201555615437593,0.06070227088313895
equivalence,dgp3,600,10,40,5,8,RF,0.8217054081941266,0.06064785822156619
equivalence,dgp3,600,10,40,5,8,SSRF-JS,0.8152139173584583,0.05454019333417559
equivalence,dgp3,600,10,50,5,8,RF,0.8240991141847286,0.058143630066991935
equivalence,dgp3,600,10,50,5,8,SSRF-JS,0.817301571832919,0.052945258177013156
equivalence,dgp3,600,10,60,5,8,RF,0.8208166425383113,0.055417785799171955
equivalence,dgp3,600,10,60,5,8,SSRF-JS,0.8156047268966667,0.05173568843100338
equivalence,dgp3,600,10,100,5,8,RF,0.8145365861648791,0.05032880555302951
equivalence,dgp3,600,10,100,5,8,SSRF-JS,0.8119944456092921,0.04897358018051242
equivalence,dgp3,600,10,150,5,8,RF,0.8110843017474829,0.04702411149348025
equivalence,dgp3,600,10,150,5,8,SSRF-JS,0.8096132555765867,0.046721973450434044
equivalence,dgp3,600,10,250,5,8,RF,0.8085465103259586,0.045183420097153856
equivalence,dgp3,600,10,250,5,8,SSRF-JS,0.8080679932283235,0.045730297926415406
equivalence,dgp3,600,10,400,5,8,RF,0.8085088245023841,0.04480287387720736
equivalence,dgp3,600,10,400,5,8,SSRF-JS,0.8078922973025316,0.04533899387004561
equivalence,dgp3,600,10,600,5,8,RF,0.8080502858508336,0.04384390760664967
equivalence,dgp3,600,10,600,5,8,SSRF-JS,0.807382020400647,0.04443912767659111
equivalence,dgp3,600,10,5,5,9,RF,0.9113416680937656,0.14926953014582553
equivalence,dgp3,600,10,5,5,9,SSRF-JS,0.8720181133755182,0.11108093706502603
equivalence,dgp3,600,10,10,5,9,RF,0.8540275983753028,0.09424687705398783
equivalence,dgp3,600,10,10,5,9,SSRF-JS,0.8354802069202989,0.07691925761347722
equivalence,dgp3,600,10,15,5,9,RF,0.8440381040966421,0.08187364448460685
equivalence,dgp3,600,10,15,5,9,SSRF-JS,0.8324953157671532,0.07164123553070349
equivalence,dgp3,600,10,25,5,9,RF,0.8321116110225996,0.0702213527108824
equivalence,dgp3,600,10,25,5,9,SSRF-JS,0.8239218340058801,0.06292380767697993
equivalence,dgp3,600,10,40,5,9,RF,0.8239324973777743,0.06158053705590625
equivalence,dgp3,600,10,40,5,9,SSRF-JS,0.8175020297498301,0.05613649785806069
equivalence,dgp3,600,10,50,5,9,RF,0.8187429405978056,0.057077187718569726
equivalence,dgp3,600,10,50,5,9,SSRF-JS,0.8137616498547924,0.05299019329497444
equivalence,dgp3,600,10,60,5,9,RF,0.8186515611352596,0.056292645168177204
equivalence,dgp3,600,10,60,5,9,SSRF-JS,0.8133578852556889,0.05208598018734953
equivalence,dgp3,600,10,100,5,9,RF,0.809504711709527,0.04979772482643703
equivalence,dgp3,600,10,100,5,9,SSRF-JS,0.8082365599727916,0.049008832726574574
equivalence,dgp3,600,10,150,5,9,RF,0.8080460659536469,0.04738111633166643
equivalence,dgp3,600,10,150,5,9,SSRF-JS,0.8073987080929018,0.04744987547547038
equivalence,dgp3,600,10,250,5,9,RF,0.8069704107401365,0.04658848850010695
equivalence,dgp3,600,10,250,5,9,SSRF-JS,0.8062765783436774,0.0464144820912991
equivalence,dgp3,600,10,400,5,9,RF,0.8066487595519966,0.04580710253668851
equivalence,dgp3,600,10,400,5,9,SSRF-JS,0.8065874416163995,0.04632639589728706
equivalence,dgp3,600,10,600,5,9,RF,0.8055103393309397,0.04514581627047067
equivalence,dgp3,600,10,600,5,9,SSRF-JS,0.8063361436042719,0.046438718302468665
equivalence,dgp3,600,10,5,5,10,RF,1.153022701193211,0.14562250260807344
equivalence,dgp3,600,10,5,5,10,SSRF-JS,1.109769033556195,0.10099560774019452
equivalence,dgp3,600,10,10,5,10,RF,1.1255908335208806,0.12546950473227997
equivalence,dgp3,600,10,10,5,10,SSRF-JS,1.1007485375773713,0.09642175166628836
equivalence,dgp3,600,10,15,5,10,RF,1.11012772233514,0.100377686165464
equivalence,dgp3,600,10,15,5,10,SSRF-JS,1.0923342781505065,0.08100365451340057
equivalence,dgp3,600,10,25,5,10,RF,1.092025183070091,0.0793903734082063
equivalence,dgp3,600,10,25,5,10,SSRF-JS,1.0797793104771822,0.0670270505896158
equivalence,dgp3,600,10,40,5,10,RF,1.0786908647300284,0.06142920635846671
equivalence,dgp3,600,10,40,5,10,SSRF-JS,1.0688157692355569,0.05240663505840121
equivalence,dgp3,600,10,50,5,10,RF,1.0718700538112726,0.05575820609505958
equivalence,dgp3,600,10,50,5,10,SSRF-JS,1.064993533381497,0.0494732210687478
equivalence,dgp3,600,10,60,5,10,RF,1.0661069559551295,0.056155460242974
equivalence,dgp3,600,10,60,5,10,SSRF-JS,1.0613264419019925,0.050664790199040244
equivalence,dgp3,600,10,100,5,10,RF,1.0614937782290368,0.05083128522720938
equivalence,dgp3,600,10,100,5,10,SSRF-JS,1.058879655976408,0.047927367350142656
equivalence,dgp3,600,10,150,5,10,RF,1.0605154494318532,0.05136139407683734
equivalence,dgp3,600,10,150,5,10,SSRF-JS,1.0576430713185014,0.047768096439845066
equivalence,dgp3,600,10,250,5,10,RF,1.0589146226712218,0.048332192080918976
equivalence,dgp3,600,10,250,5,10,SSRF-JS,1.056985002469343,0.04611193034621834
equivalence,dgp3,600,10,400,5,10,RF,1.0570440653486246,0.04634627230193943
equivalence,dgp3,600,10,400,5,10,SSRF-JS,1.0561889453423756,0.04518971556091547
equivalence,dgp3,600,10,600,5,10,RF,1.057559548777788,0.046784176988266694
equivalence,dgp3,600,10,600,5,10,SSRF-JS,1.0566361746763948,0.045646137027220327
equivalence,dgp3,600,10,5,5,11,RF,1.2851756833489252,0.18274511768708682
equivalence,dgp3,600,10,5,5,11,SSRF-JS,1.211875774286263,0.11486023390867114
equivalence,dgp3,600,10,10,5,11,RF,1.2590769399684318,0.14497582528113098
equivalence,dgp3,600,10,10,5,11,SSRF-JS,1.2053111029453367,0.10079534524425643
equivalence,dgp3,600,10,15,5,11,RF,1.2202179008977145,0.11544899509126952
equivalence,dgp3,600,10,15,5,11,SSRF-JS,1.1870282823129827,0.0874893038625914
equivalence,dgp3,600,10,25,5,11,RF,1.2022815042166033,0.08872890104992738
equivalence,dgp3,600,10,25,5,11,SSRF-JS,1.1818488234134716,0.07760513524654822
equivalence,dgp3,600,10,40,5,11,RF,1.1888243386974848,0.07716748560075413
equivalence,dgp3,600,10,40,5,11,SSRF-JS,1.177684398360612,0.07482829751146239
equivalence,dgp3,600,10,50,5,11,RF,1.1875309395619456,0.07736801862271638
equivalence,dgp3,600,10,50,5,11,SSRF-JS,1.1777829835823097,0.07608106002872195
equivalence,dgp3,600,10,60,5,11,RF,1.1833494627338503,0.07354779315834412
equivalence,dgp3,600,10,60,5,11,SSRF-JS,1.1748252637550902,0.07364994005565716
equivalence,dgp3,600,10,100,5,11,RF,1.1878687476889802,0.07155342930857524
equivalence,dgp3,600,10,100,5,11,SSRF-JS,1.176811422459266,0.0721325505150519
equivalence,dgp3,600,10,150,5,11,RF,1.186543779309244,0.06783115883217614
equivalence,dgp3,600,10,150,5,11,SSRF-JS,1.1754647816517134,0.06862859651478082
equivalence,dgp3,600,10,250,5,11,RF,1.1832222129287815,0.06418665990206428
equivalence,dgp3,600,10,250,5,11,SSRF-JS,1.1746314468787293,0.06757636277908721
equivalence,dgp3,600,10,400,5,11,RF,1.184311087344967,0.06555257366107414
equivalence,dgp3,600,10,400,5,11,SSRF-JS,1.1750364017775756,0.0679983601525622
equivalence,dgp3,600,10,600,5,11,RF,1.1830451667171527,0.0646767253636319
equivalence,dgp3,600,10,600,5,11,SSRF-JS,1.174194576996271,0.06748071239887113
equivalence,dgp3,600,10,5,5,12,RF,1.2268651465965228,0.2589137656813802
equivalence,dgp3,600,10,5,5,12,SSRF-JS,1.125839690679404,0.15506041140380128
equivalence,dgp3,600,10,10,5,12,RF,1.121610180148168,0.14821157564961573
equivalence,dgp3,600,10,10,5,12,SSRF-JS,1.074604799812728,0.1018679742441681
equivalence,dgp3,600,10,15,5,12,RF,1.0899259456674775,0.10366291654384692
equivalence,dgp3,600,10,15,5,12,SSRF-JS,1.0629700896048022,0.08131149116929062
equivalence,dgp3,600,10,25,5,12,RF,1.0766878022080306,0.08470093045795839
equivalence,dgp3,600,10,25,5,12,SSRF-JS,1.057648049306625,0.07174910022897164
equivalence,dgp3,600,10,40,5,12,RF,1.0553137260217598,0.07290495421782217
equivalence,dgp3,600,10,40,5,12,SSRF-JS,1.043897560067924,0.06470884825854198
equivalence,dgp3,600,10,50,5,12,RF,1.0509215410948163,0.06735909786591289
equivalence,dgp3,600,10,50,5,12,SSRF-JS,1.04244679705077,0.06238322146245748
equivalence,dgp3,600,10,60,5,12,RF,1.0536918873587469,0.06952708366819943
equivalence,dgp3,600,10,60,5,12,SSRF-JS,1.0445873164707797,0.06420540410831493
equivalence,dgp3,600,10,100,5,12,RF,1.0481222710781595,0.05926879207597098
equivalence,dgp3,600,10,100,5,12,SSRF-JS,1.0423832983046948,0.058878784246426126
equivalence,dgp3,600,10,150,5,12,RF,1.0509574330874092,0.058798915575897295
equivalence,dgp3,600,10,150,5,12,SSRF-JS,1.0452983535331775,0.05922898043813323
equivalence,dgp3,600,10,250,5,12,RF,1.0488217269518403,0.05893425565633317
equivalence,dgp3,600,10,250,5,12,SSRF-JS,1.044869531463965,0.06022497273358682
equivalence,dgp3,600,10,400,5,12,RF,1.043415272684793,0.058412483133294814
equivalence,dgp3,600,10,400,5,12,SSRF-JS,1.0409050465688696,0.059767770251642975
equivalence,dgp3,600,10,600,5,12,RF,1.040314944187221,0.0570508687176383
equivalence,dgp3,600,10,600,5,12,SSRF-JS,1.039677983770777,0.05970831180271507
equivalence,dgp3,600,10,5,5,13,RF,1.2958923668879194,0.1311785098176314
equivalence,dgp3,600,10,5,5,13,SSRF-JS,1.2561244760958776,0.10298098287761301
equivalence,dgp3,600,10,10,5,13,RF,1.2301739434728813,0.08724438911267066
equivalence,dgp3,600,10,10,5,13,SSRF-JS,1.2121106681462412,0.07538614183794227
equivalence,dgp3,600,10,15,5,13,RF,1.2137723153124174,0.06443934118166096
equivalence,dgp3,600,10,15,5,13,SSRF-JS,1.2002583782697367,0.058450145144941304
equivalence,dgp3,600,10,25,5,13,RF,1.198754008265999,0.049618557823858725
equivalence,dgp3,600,10,25,5,13,SSRF-JS,1.192191148343432,0.05086288844136523
equivalence,dgp3,600,10,40,5,13,RF,1.1871400602806927,0.04265292798148152
equivalence,dgp3,600,10,40,5,13,SSRF-JS,1.1839893135449673,0.04649712939943033
equivalence,dgp3,600,10,50,5,13,RF,1.1801588023080574,0.03916983231174964
equivalence,dgp3,600,10,50,5,13,SSRF-JS,1.1782925152181143,0.04355214145109723
equivalence,dgp3,600,10,60,5,13,RF,1.180034539732113,0.03673972847710581
equivalence,dgp3,600,10,60,5,13,SSRF-JS,1.1780460247386713,0.041433970631983716
equivalence,dgp3,600,10,100,5,13,RF,1.1727705189049256,0.03577977706717168
equivalence,dgp3,600,10,100,5,13,SSRF-JS,1.1718588853913932,0.04026369162305156
equivalence,dgp3,600,10,150,5,13,RF,1.172361715681978,0.035165825569185384
equivalence,dgp3,600,10,150,5,13,SSRF-JS,1.1708370541742346,0.03899442934250606
equivalence,dgp3,600,10,250,5,13,RF,1.173374829767112,0.03391160873648639
equivalence,dgp3,600,10,250,5,13,SSRF-JS,1.171574537155189,0.038006978731829726
equivalence,dgp3,600,10,400,5,13,RF,1.172262038015274,0.03424325163211237
equivalence,dgp3,600,10,400,5,13,SSRF-JS,1.1709785343601358,0.038550719847201764
equivalence,dgp3,600,10,600,5,13,RF,1.1726004649497546,0.033635927530538186
equivalence,dgp3,600,10,600,5,13,SSRF-JS,1.1714056560031227,0.038308568654335615
equivalence,dgp3,600,10,5,5,14,RF,0.8743602822604083,0.1341433638365676
equivalence,dgp3,600,10,5,5,14,SSRF-JS,0.8474173911439666,0.10265709328756602
equivalence,dgp3,600,10,10,5,14,RF,0.8528118485655037,0.09925704851853505
equivalence,dgp3,600,10,10,5,14,SSRF-JS,0.835752736502487,0.08076189005498635
equivalence,dgp3,600,10,15,5,14,RF,0.8340211015417007,0.07673775598694277
equivalence,dgp3,600,10,15,5,14,SSRF-JS,0.8229623092871928,0.06542462065725509
equivalence,dgp3,600,10,25,5,14,RF,0.8151737793811635,0.058621734378012755
equivalence,dgp3,600,10,25,5,14,SSRF-JS,0.8107365943732223,0.05391577948565693
equivalence,dgp3,600,10,40,5,14,RF,0.8120292615486975,0.053883191511148065
equivalence,dgp3,600,10,40,5,14,SSRF-JS,0.8102357107827322,0.0521337081455102
equivalence,dgp3,600,10,50,5,14,RF,0.8105577091031475,0.05243753723322118
equivalence,dgp3,600,10,50,5,14,SSRF-JS,0.8094731947044531,0.051350634641351825
equivalence,dgp3,600,10,60,5,14,RF,0.8118052071345098,0.049126781585023024
equivalence,dgp3,600,10,60,5,14,SSRF-JS,0.8099509971581171,0.0482849805550064
equivalence,dgp3,600,10,100,5,14,RF,0.8103124658867724,0.04868590568882839
equivalence,dgp3,600,10,100,5,14,SSRF-JS,0.8075829125306411,0.04680880961840255
equivalence,dgp3,600,10,150,5,14,RF,0.8052428075297504,0.04479826281220344
equivalence,dgp3,600,10,150,5,14,SSRF-JS,0.8045288017459747,0.04458060729244914
equivalence,dgp3,600,10,250,5,14,RF,0.8048280741170453,0.04338172743284822
equivalence,dgp3,600,10,250,5,14,SSRF-JS,0.8047242380616186,0.04400451860557464
equivalence,dgp3,600,10,400,5,14,RF,0.8022949363144589,0.04236636191065474
equivalence,dgp3,600,10,400,5,14,SSRF-JS,0.8030376833332002,0.04347289947452078
equivalence,dgp3,600,10,600,5,14,RF,0.8036166781284555,0.042345306377042806
equivalence,dgp3,600,10,600,5,14,SSRF-JS,0.8045986230707737,0.04402407746122928
equivalence,dgp3,600,10,5,5,15,RF,0.9728423200922078,0.14337972202991264
equivalence,dgp3,600,10,5,5,15,SSRF-JS,0.9512609224338642,0.11649925630643285
equivalence,dgp3,600,10,10,5,15,RF,0.9421341386347131,0.09635366539221502
equivalence,dgp3,600,10,10,5,15,SSRF-JS,0.9345728508558221,0.08772836727947894
equivalence,dgp3,600,10,15,5,15,RF,0.9305062976971507,0.08048290435783469
equivalence,dgp3,600,10,15,5,15,SSRF-JS,0.9282019145463352,0.0780168498438586
equivalence,dgp3,600,10,25,5,15,RF,0.9201519002974495,0.06625184541347585
equivalence,dgp3,600,10,25,5,15,SSRF-JS,0.9250137782563187,0.072046783633036
equivalence,dgp3,600,10,40,5,15,RF,0.9145656979152132,0.05572722580617293
equivalence,dgp3,600,10,40,5,15,SSRF-JS,0.9219944830909977,0.06514858845731737
equivalence,dgp3,600,10,50,5,15,RF,0.9110503859044141,0.05261654551065864
equivalence,dgp3,600,10,50,5,15,SSRF-JS,0.9200381520446141,0.06341910748703049
equivalence,dgp3,600,10,60,5,15,RF,0.9109508314800554,0.052107927559926895
equivalence,dgp3,600,10,60,5,15,SSRF-JS,0.9205839689879346,0.06363951088346384
equivalence,dgp3,600,10,100,5,15,RF,0.9070036301039833,0.04878603752344673
equivalence,dgp3,600,10,100,5,15,SSRF-JS,0.9175736935556624,0.061111244010050594
equivalence,dgp3,600,10,150,5,15,RF,0.902141701883262,0.04797793938862868
equivalence,dgp3,600,10,150,5,15,SSRF-JS,0.9147351677228276,0.06136936806484992
equivalence,dgp3,600,10,250,5,15,RF,0.8995998727229034,0.044656212514525034
equivalence,dgp3,600,10,250,5,15,SSRF-JS,0.913272714508068,0.059223100543236686
equivalence,dgp3,600,10,400,5,15,RF,0.9003763832208618,0.04466408136689732
equivalence,dgp3,600,10,400,5,15,SSRF-JS,0.9140660869932914,0.05954702803489905
equivalence,dgp3,600,10,600,5,15,RF,0.8999627046046567,0.04354883805226196
equivalence,dgp3,600,10,600,5,15,SSRF-JS,0.9139583316246901,0.05894404696976399
equivalence,dgp3,600,10,5,5,16,RF,1.107332599107525,0.1231092418792821
equivalence,dgp3,600,10,5,5,16,SSRF-JS,1.0764775128315662,0.09592445614109296
equivalence,dgp3,600,10,10,5,16,RF,1.0521438244832135,0.07725870978010721
equivalence,dgp3,600,10,10,5,16,SSRF-JS,1.0391507567475362,0.06605649831421799
equivalence,dgp3,600,10,15,5,16,RF,1.0327740057141743,0.06202365605575035
equivalence,dgp3,600,10,15,5,16,SSRF-JS,1.0245076928424381,0.05465324659078189
equivalence,dgp3,600,10,25,5,16,RF,1.019447699302897,0.05264563037401031
equivalence,dgp3,600,10,25,5,16,SSRF-JS,1.01535401766321,0.04881672906906145
equivalence,dgp3,600,10,40,5,16,RF,1.017603032078087,0.04417723471578378
equivalence,dgp3,600,10,40,5,16,SSRF-JS,1.0164008932396251,0.04471601519937616
equivalence,dgp3,600,10,50,5,16,RF,1.0170653628505313,0.04217670054370932
equivalence,dgp3,600,10,50,5,16,SSRF-JS,1.0162117947340834,0.04319444391740898
equivalence,dgp3,600,10,60,5,16,RF,1.0128836853179468,0.04197932224852328
equivalence,dgp3,600,10,60,5,16,SSRF-JS,1.0125085257994033,0.04280033754914165
equivalence,dgp3,600,10,100,5,16,RF,1.0124925970164198,0.03825338857623592
equivalence,dgp3,600,10,100,5,16,SSRF-JS,1.0118054007791455,0.039354728744854
equivalence,dgp3,600,10,150,5,16,RF,1.0076607002991547,0.037212031929456844
equivalence,dgp3,600,10,150,5,16,SSRF-JS,1.008068003298078,0.038613197386106426
equivalence,dgp3,600,10,250,5,16,RF,1.0046298926270205,0.03578026774683191
equivalence,dgp3,600,10,250,5,16,SSRF-JS,1.00634451455652,0.03815529044408523
equivalence,dgp3,600,10,400,5,16,RF,1.003010255335642,0.03512425735340502
equivalence,dgp3,600,10,400,5,16,SSRF-JS,1.0046527794892284,0.0371714052512362
equivalence,dgp3,600,10,600,5,16,RF,1.001280918164984,0.03481200305233173
equivalence,dgp3,600,10,600,5,16,SSRF-JS,1.0035328570153896,0.03720094460885311
equivalence,dgp3,600,10,5,5,17,RF,1.2998227123963648,0.15388975521637632
equivalence,dgp3,600,10,5,5,17,SSRF-JS,1.254749334909747,0.11500583347467302
