dataset,n,p,split,B,method,mse,mae,runtime,lam,lam_naive,leaves,n_eff,n_train
savings,50,4,3,100,SSRF-naive,17.836736121762502,3.215998985363821,0.07824439099977099,0.8567046236817624,0.8818935252029678,5.38,3.600812187030702,35
savings,50,4,3,100,SSRF-rob,17.77393641056211,3.2200316047609854,0.13156671600017944,0.8567046236817624,0.8818935252029678,5.38,3.600812187030702,35
savings,50,4,3,500,RF,19.902834190361254,3.2614844147001163,0.35194680199992945,0.7861983231054128,0.8231255033131175,5.356,3.607908445895879,35
savings,50,4,3,500,SSRF-JS,20.61218106387305,3.389440954227058,0.35194680199992945,0.7861983231054128,0.8231255033131175,5.356,3.607908445895879,35
savings,50,4,3,500,SSRF,21.276649454951404,3.5191095091043127,0.35194680199992945,0.7861983231054128,0.8231255033131175,5.356,3.607908445895879,35
savings,50,4,3,500,SSRF-naive,20.455356522347106,3.3579524257416486,0.4099893429997792,0.7861983231054128,0.8231255033131175,5.356,3.607908445895879,35
savings,50,4,3,500,SSRF-rob,20.520689554953503,3.3699206496426863,0.6669794500003263,0.7861983231054128,0.8231255033131175,5.356,3.607908445895879,35
savings,50,4,4,5,RF,7.172960324693744,2.2457026936026936,0.004080439000063052,0.7739863927296574,0.8128253100658771,5.4,3.65239992502921,35
savings,50,4,4,5,SSRF-JS,7.208196860749719,2.159800322379584,0.004080439000063052,0.7739863927296574,0.8128253100658771,5.4,3.65239992502921,35
savings,50,4,4,5,SSRF,7.565057435718348,2.0813644517416576,0.004080439000063052,0.7739863927296574,0.8128253100658771,5.4,3.65239992502921,35
savings,50,4,4,5,SSRF-naive,7.109248624650936,2.1628146022030705,0.004244533000019146,0.7739863927296574,0.8128253100658771,5.4,3.65239992502921,35
savings,50,4,4,5,SSRF-rob,7.191153086698752,2.151391842982504,0.007257461999870429,0.7739863927296574,0.8128253100658771,5.4,3.65239992502921,35
savings,50,4,4,10,RF,18.952910161352253,3.33397634920635,0.007576135000363138,0.7712362222589206,0.8247024603869176,5.4,3.5232678979291014,35
savings,50,4,4,10,SSRF-JS,20.226029705997004,3.4874303158262236,0.007576135000363138,0.7712362222589206,0.8247024603869176,5.4,3.5232678979291014,35
savings,50,4,4,10,SSRF,21.273193174944634,3.597869633744018,0.007576135000363138,0.7712362222589206,0.8247024603869176,5.4,3.5232678979291014,35
savings,50,4,4,10,SSRF-naive,19.733298516041387,3.432362580016704,0.008043780000207335,0.7712362222589206,0.8247024603869176,5.4,3.5232678979291014,35
savings,50,4,4,10,SSRF-rob,19.947142078661948,3.4547384210889667,0.017181899000206613,0.7712362222589206,0.8247024603869176,5.4,3.5232678979291014,35
savings,50,4,4,25,RF,20.638045969333362,3.57249473015873,0.017794985999898927,0.8460998190194878,0.8791879349323979,5.48,3.5693275447742034,35
savings,50,4,4,25,SSRF-JS,19.22758725686123,3.4520355729163197,0.017794985999898927,0.8460998190194878,0.8791879349323979,5.48,3.5693275447742034,35
savings,50,4,4,25,SSRF,18.396261017090136,3.382245547544038,0.017794985999898927,0.8460998190194878,0.8791879349323979,5.48,3.5693275447742034,35
savings,50,4,4,25,SSRF-naive,19.528059240553247,3.470990061508559,0.020883499999854394,0.8460998190194878,0.8791879349323979,5.48,3.5693275447742034,35
savings,50,4,4,25,SSRF-rob,19.44564291549603,3.464183468368495,0.033786507999593596,0.8460998190194878,0.8791879349323979,5.48,3.5693275447742034,35
savings,50,4,4,100,RF,11.096229316401105,2.829642822991823,0.0745659659996818,0.7693543141856624,0.8150501605040715,5.36,3.5748624492282346,35
savings,50,4,4,100,SSRF-JS,11.125447300015056,2.837083769090798,0.0745659659996818,0.7693543141856624,0.8150501605040715,5.36,3.5748624492282346,35
savings,50,4,4,100,SSRF,11.393444592914658,2.8947069040986553,0.0745659659996818,0.7693543141856624,0.8150501605040715,5.36,3.5748624492282346,35
savings,50,4,4,100,SSRF-naive,11.04229512721906,2.819597934672799,0.08794858300007036,0.7693543141856624,0.8150501605040715,5.36,3.5748624492282346,35
savings,50,4,4,100,SSRF-rob,11.0327366349761,2.814936064627665,0.1410738540002967,0.7693543141856624,0.8150501605040715,5.36,3.5748624492282346,35
savings,50,4,4,500,RF,13.545199220392565,3.005086837259038,0.3644873749999533,0.8041891882120877,0.8371522323058318,5.37,3.647106205329564,35
savings,50,4,4,500,SSRF-JS,13.498281229783569,3.0081886136545193,0.3644873749999533,0.8041891882120877,0.8371522323058318,5.37,3.647106205329564,35
savings,50,4,4,500,SSRF,13.715254502992025,3.0142147102613714,0.3644873749999533,0.8041891882120877,0.8371522323058318,5.37,3.647106205329564,35
savings,50,4,4,500,SSRF-naive,13.495213004558163,3.008450199835182,0.42532169300011446,0.8041891882120877,0.8371522323058318,5.37,3.647106205329564,35
savings,50,4,4,500,SSRF-rob,13.507194432456087,3.008832726154733,0.6887138459997004,0.8041891882120877,0.8371522323058318,5.37,3.647106205329564,35
savings,50,4,5,5,RF,10.118610374626941,2.522507407407408,0.004203975000109494,0.7455923105071793,0.8186991489502017,5.8,3.2040614154951728,35
savings,50,4,5,5,SSRF-JS,9.985939357043181,2.6059957036076513,0.004203975000109494,0.7455923105071793,0.8186991489502017,5.8,3.2040614154951728,35
savings,50,4,5,5,SSRF,10.644349143292944,2.7585185448071146,0.004203975000109494,0.7455923105071793,0.8186991489502017,5.8,3.2040614154951728,35
savings,50,4,5,5,SSRF-naive,9.997467223972679,2.56305044175286,0.004173903000264545,0.7455923105071793,0.8186991489502017,5.8,3.2040614154951728,35
savings,50,4,5,5,SSRF-rob,10.010053736896543,2.592077043569511,0.007271527999819227,0.7455923105071793,0.8186991489502017,5.8,3.2040614154951728,35
savings,50,4,5,10,RF,4.889471274001149,1.7512557431457438,0.007875073000377597,0.8071217899020043,0.7978326691468819,5.1,3.8993801703662903,35
savings,50,4,5,10,SSRF-JS,4.425237189247938,1.568152847312565,0.007875073000377597,0.8071217899020043,0.7978326691468819,5.1,3.8993801703662903,35
savings,50,4,5,10,SSRF,4.231764538066535,1.5537704147567235,0.007875073000377597,0.8071217899020043,0.7978326691468819,5.1,3.8993801703662903,35
savings,50,4,5,10,SSRF-naive,4.346681166131435,1.536452374211921,0.00926283400031025,0.8071217899020043,0.7978326691468819,5.1,3.8993801703662903,35
savings,50,4,5,10,SSRF-rob,4.436539872004238,1.5721784528556086,0.013644116999785183,0.8071217899020043,0.7978326691468819,5.1,3.8993801703662903,35
savings,50,4,5,25,RF,13.646609063840629,3.1676464877344888,0.018473262000043178,0.7926277971369838,0.8317872233685764,5.4,3.5898286071736365,35
savings,50,4,5,25,SSRF-JS,14.469068663638916,3.2356162163287587,0.018473262000043178,0.7926277971369838,0.8317872233685764,5.4,3.5898286071736365,35
savings,50,4,5,25,SSRF,14.965025215851764,3.2551128478093307,0.018473262000043178,0.7926277971369838,0.8317872233685764,5.4,3.5898286071736365,35
savings,50,4,5,25,SSRF-naive,14.235047769293654,3.2164818477964294,0.019930070000100386,0.7926277971369838,0.8317872233685764,5.4,3.5898286071736365,35
savings,50,4,5,25,SSRF-rob,14.417962034729836,3.230011009266133,0.0331979330003378,0.7926277971369838,0.8317872233685764,5.4,3.5898286071736365,35
savings,50,4,5,100,RF,8.198765231370938,2.4170368791393804,0.07302369299986822,0.800984631280291,0.8378246582013748,5.32,3.5806853163076795,35
savings,50,4,5,100,SSRF-JS,8.453909616521981,2.415122362910209,0.07302369299986822,0.800984631280291,0.8378246582013748,5.32,3.5806853163076795,35
savings,50,4,5,100,SSRF,8.80107414899104,2.4679118689063984,0.07302369299986822,0.800984631280291,0.8378246582013748,5.32,3.5806853163076795,35
savings,50,4,5,100,SSRF-naive,8.406688020619969,2.416876276133723,0.08615628899997319,0.800984631280291,0.8378246582013748,5.32,3.5806853163076795,35
savings,50,4,5,100,SSRF-rob,8.356578686044372,2.413357174995137,0.14252635900038513,0.800984631280291,0.8378246582013748,5.32,3.5806853163076795,35
savings,50,4,5,500,RF,26.24795322485745,3.881953237843634,0.3676607489996968,0.8195385415972801,0.8513838194625315,5.33,3.61468086186936,35
savings,50,4,5,500,SSRF-JS,26.176703655729614,3.874457506649249,0.3676607489996968,0.8195385415972801,0.8513838194625315,5.33,3.61468086186936,35
savings,50,4,5,500,SSRF,26.267832180682213,3.898420733177813,0.3676607489996968,0.8195385415972801,0.8513838194625315,5.33,3.61468086186936,35
savings,50,4,5,500,SSRF-naive,26.194134827364334,3.8768719379473966,0.40929168200000277,0.8195385415972801,0.8513838194625315,5.33,3.61468086186936,35
savings,50,4,5,500,SSRF-rob,26.164309022166638,3.8746359671339126,0.6728803629998765,0.8195385415972801,0.8513838194625315,5.33,3.61468086186936,35
savings,50,4,6,5,RF,18.273309397020036,3.1212249206349205,0.004182109999874228,0.8155514357074433,0.864256633408341,5.2,3.3824791799452436,35
savings,50,4,6,5,SSRF-JS,19.02786719276703,3.2272283153015993,0.004182109999874228,0.8155514357074433,0.864256633408341,5.2,3.3824791799452436,35
savings,50,4,6,5,SSRF,20.18152620832326,3.3830321424619476,0.004182109999874228,0.8155514357074433,0.864256633408341,5.2,3.3824791799452436,35
savings,50,4,6,5,SSRF-naive,18.783745278514733,3.19563715061431,0.004401859000154218,0.8155514357074433,0.864256633408341,5.2,3.3824791799452436,35
savings,50,4,6,5,SSRF-rob,18.833662355976347,3.1917487106455744,0.007721332000073744,0.8155514357074433,0.864256633408341,5.2,3.3824791799452436,35
savings,50,4,6,10,RF,7.83849874862347,2.1930435449735453,0.007461972000328387,0.8184135658573897,0.8446174115515065,5.4,3.7130893338082878,35
savings,50,4,6,10,SSRF-JS,8.157891865508514,2.3079374432951574,0.007461972000328387,0.8184135658573897,0.8446174115515065,5.4,3.7130893338082878,35
savings,50,4,6,10,SSRF,8.64010309754777,2.4282243126729552,0.007461972000328387,0.8184135658573897,0.8446174115515065,5.4,3.7130893338082878,35
savings,50,4,6,10,SSRF-naive,8.153961194743676,2.296645241481188,0.008912766000321426,0.8184135658573897,0.8446174115515065,5.4,3.7130893338082878,35
savings,50,4,6,10,SSRF-rob,8.081447018816736,2.2888010008003294,0.014095287999680295,0.8184135658573897,0.8446174115515065,5.4,3.7130893338082878,35
savings,50,4,6,25,RF,9.72610813817767,2.533083428571429,0.01951800300003015,0.77989079420216,0.8122759270831392,5.36,3.81861587715216,35
savings,50,4,6,25,SSRF-JS,9.547869651476626,2.5211423890714926,0.01951800300003015,0.77989079420216,0.8122759270831392,5.36,3.81861587715216,35
savings,50,4,6,25,SSRF,9.408043775002904,2.475668859132214,0.01951800300003015,0.77989079420216,0.8122759270831392,5.36,3.81861587715216,35
savings,50,4,6,25,SSRF-naive,9.460538500340236,2.5075015320779657,0.02177157799997076,0.77989079420216,0.8122759270831392,5.36,3.81861587715216,35
savings,50,4,6,25,SSRF-rob,9.699297207147852,2.540213504419317,0.037366693999956624,0.77989079420216,0.8122759270831392,5.36,3.81861587715216,35
savings,50,4,6,100,RF,16.19283546222988,3.0920273367003377,0.07416946200009988,0.7996384578858204,0.8308655935168743,5.22,3.6829060143429557,35
savings,50,4,6,100,SSRF-JS,17.189206547061726,3.2034839775714277,0.07416946200009988,0.7996384578858204,0.8308655935168743,5.22,3.6829060143429557,35
savings,50,4,6,100,SSRF,18.175815051647508,3.3114213629715903,0.07416946200009988,0.7996384578858204,0.8308655935168743,5.22,3.6829060143429557,35
savings,50,4,6,100,SSRF-naive,17.05446997209647,3.1866515587800066,0.0820341149997148,0.7996384578858204,0.8308655935168743,5.22,3.6829060143429557,35
savings,50,4,6,100,SSRF-rob,17.023392201730324,3.1833323806800293,0.13911779299996851,0.7996384578858204,0.8308655935168743,5.22,3.6829060143429557,35
savings,50,4,6,500,RF,14.527189504386564,3.0344610862951877,0.36451150899983986,0.7911773845421103,0.8314679966360387,5.422,3.5777274047271144,35
savings,50,4,6,500,SSRF-JS,15.408521794196941,3.1226655754977997,0.36451150899983986,0.7911773845421103,0.8314679966360387,5.422,3.5777274047271144,35
savings,50,4,6,500,SSRF,16.20508446602057,3.184099516340534,0.36451150899983986,0.7911773845421103,0.8314679966360387,5.422,3.5777274047271144,35
savings,50,4,6,500,SSRF-naive,15.21842963303079,3.104104792228998,0.4099290250001104,0.7911773845421103,0.8314679966360387,5.422,3.5777274047271144,35
savings,50,4,6,500,SSRF-rob,15.168674437833067,3.100277464359675,0.7020787550000023,0.7911773845421103,0.8314679966360387,5.422,3.5777274047271144,35
savings,50,4,7,5,RF,21.04184790127257,3.882928263588264,0.004249854999670788,0.7977618282066754,0.8308505724014589,5.4,3.808568192881918,35
savings,50,4,7,5,SSRF-JS,22.12883469987237,4.1283355096477035,0.004249854999670788,0.7977618282066754,0.8308505724014589,5.4,3.808568192881918,35
savings,50,4,7,5,SSRF,23.523508464655784,4.346592512639161,0.004249854999670788,0.7977618282066754,0.8308505724014589,5.4,3.808568192881918,35
savings,50,4,7,5,SSRF-naive,21.751106083391047,4.0911424181180545,0.004224342999805231,0.7977618282066754,0.8308505724014589,5.4,3.808568192881918,35
savings,50,4,7,5,SSRF-rob,21.71850464407364,4.061275411041247,0.006840639000074589,0.7977618282066754,0.8308505724014589,5.4,3.808568192881918,35
savings,50,4,7,10,RF,19.98796710579848,3.6490878354978356,0.007250363000366633,0.8367135764391657,0.8620973951480453,5.6,3.68064904742308,35
savings,50,4,7,10,SSRF-JS,19.477075738470475,3.646769528951808,0.007250363000366633,0.8367135764391657,0.8620973951480453,5.6,3.68064904742308,35
savings,50,4,7,10,SSRF,19.34008806912572,3.6541247549943807,0.007250363000366633,0.8367135764391657,0.8620973951480453,5.6,3.68064904742308,35
savings,50,4,7,10,SSRF-naive,19.565251551726146,3.650782700914788,0.00819718799994007,0.8367135764391657,0.8620973951480453,5.6,3.68064904742308,35
savings,50,4,7,10,SSRF-rob,19.59353503705662,3.6585819471998207,0.01380865500004802,0.8367135764391657,0.8620973951480453,5.6,3.68064904742308,35
savings,50,4,7,25,RF,19.050070877002454,3.7432050476190466,0.01817585400021926,0.7260667132923041,0.7792136978257262,5.48,3.557145732577665,35
savings,50,4,7,25,SSRF-JS,20.711244320548477,3.912710728154589,0.01817585400021926,0.7260667132923041,0.7792136978257262,5.48,3.557145732577665,35
savings,50,4,7,25,SSRF,22.11662078793848,4.032237174862664,0.01817585400021926,0.7260667132923041,0.7792136978257262,5.48,3.557145732577665,35
savings,50,4,7,25,SSRF-naive,20.493941349421952,3.88603111758174,0.020341521999853285,0.7260667132923041,0.7792136978257262,5.48,3.557145732577665,35
savings,50,4,7,25,SSRF-rob,20.341133511503163,3.8780029162983,0.034820509000383026,0.7260667132923041,0.7792136978257262,5.48,3.557145732577665,35
savings,50,4,7,100,RF,18.009738549358243,3.2704294723424727,0.07296721600005185,0.7827597197488987,0.8118378517698887,5.35,3.653743525765888,35
savings,50,4,7,100,SSRF-JS,18.787377882212297,3.3250592031069712,0.07296721600005185,0.7827597197488987,0.8118378517698887,5.35,3.653743525765888,35
savings,50,4,7,100,SSRF,19.6232417395858,3.4039652136571825,0.07296721600005185,0.7827597197488987,0.8118378517698887,5.35,3.653743525765888,35
savings,50,4,7,100,SSRF-naive,18.671861353961994,3.311372596141911,0.09093667600018307,0.7827597197488987,0.8118378517698887,5.35,3.653743525765888,35
savings,50,4,7,100,SSRF-rob,18.64148877858104,3.309168423801123,0.13735040400024445,0.7827597197488987,0.8118378517698887,5.35,3.653743525765888,35
savings,50,4,7,500,RF,12.145611922856341,2.664796272967773,0.3581427009999061,0.8174544092426436,0.8493408698183232,5.368,3.590374350825319,35
savings,50,4,7,500,SSRF-JS,12.2464734307368,2.715282368097858,0.3581427009999061,0.8174544092426436,0.8493408698183232,5.368,3.590374350825319,35
savings,50,4,7,500,SSRF,12.431164261147313,2.757989805578378,0.3581427009999061,0.8174544092426436,0.8493408698183232,5.368,3.590374350825319,35
savings,50,4,7,500,SSRF-naive,12.215543595162647,2.704857819438532,0.41034799599992766,0.8174544092426436,0.8493408698183232,5.368,3.590374350825319,35
savings,50,4,7,500,SSRF-rob,12.245851066850024,2.7080619348175494,0.6963147749997916,0.8174544092426436,0.8493408698183232,5.368,3.590374350825319,35
savings,50,4,8,5,RF,18.230824769898092,3.34891380952381,0.004229993000080867,0.8229144182937735,0.8444879760762418,5.2,3.796247799724818,35
savings,50,4,8,5,SSRF-JS,17.90834330560152,3.2560549641256142,0.004229993000080867,0.8229144182937735,0.8444879760762418,5.2,3.796247799724818,35
savings,50,4,8,5,SSRF,17.48159343137779,3.139540811548854,0.004229993000080867,0.8229144182937735,0.8444879760762418,5.2,3.796247799724818,35
savings,50,4,8,5,SSRF-naive,18.067553835651044,3.282684981544849,0.004144934000123612,0.8229144182937735,0.8444879760762418,5.2,3.796247799724818,35
savings,50,4,8,5,SSRF-rob,17.978341326960027,3.285429614459801,0.00697192300003735,0.8229144182937735,0.8444879760762418,5.2,3.796247799724818,35
savings,50,4,8,10,RF,17.402873472837125,3.5363106084656084,0.007337171000017406,0.8233217966575055,0.850963186653589,5.4,3.765329202940254,35
savings,50,4,8,10,SSRF-JS,17.569258328619803,3.5554806981793226,0.007337171000017406,0.8233217966575055,0.850963186653589,5.4,3.765329202940254,35
savings,50,4,8,10,SSRF,17.856493781595784,3.606297397048117,0.007337171000017406,0.8233217966575055,0.850963186653589,5.4,3.765329202940254,35
savings,50,4,8,10,SSRF-naive,17.598738905980856,3.547142194887612,0.00845942699970692,0.8233217966575055,0.850963186653589,5.4,3.765329202940254,35
savings,50,4,8,10,SSRF-rob,17.477798612947815,3.5500358913775325,0.013986672000100953,0.8233217966575055,0.850963186653589,5.4,3.765329202940254,35
savings,50,4,8,25,RF,13.742192298066477,2.665049147889148,0.019350832999862178,0.7823401489263285,0.8304380580290059,5.44,3.4898625348110386,35
savings,50,4,8,25,SSRF-JS,13.374716560215976,2.6136766164988656,0.019350832999862178,0.7823401489263285,0.8304380580290059,5.44,3.4898625348110386,35
savings,50,4,8,25,SSRF,13.386297636605383,2.6015044692183364,0.019350832999862178,0.7823401489263285,0.8304380580290059,5.44,3.4898625348110386,35
savings,50,4,8,25,SSRF-naive,13.600978626294745,2.6480679287540645,0.021375136000187922,0.7823401489263285,0.8304380580290059,5.44,3.4898625348110386,35
savings,50,4,8,25,SSRF-rob,13.28993219138301,2.599095614476574,0.03424939099977564,0.7823401489263285,0.8304380580290059,5.44,3.4898625348110386,35
